XP_022313813.1	GO:0005975,GO:0016853,GO:0044281
XP_022294273.1	
XP_022294266.1	
XP_022294267.1	
XP_022292866.1	GO:0003677
XP_022291123.1	
XP_022291991.1	
XP_022295509.1	
XP_022291799.1	
XP_022294046.1	
XP_022294047.1	
XP_022294048.1	
XP_022295710.1	
XP_022295712.1	
XP_022295713.1	
XP_022295711.1	
XP_022295475.1	
XP_022295477.1	
XP_022295476.1	
XP_022292867.1	
XP_022291872.1	
XP_022295469.1	
XP_022295339.1	
XP_022295340.1	
XP_022292868.1	
XP_022294164.1	
XP_022294462.1	
XP_022294464.1	
XP_022294463.1	
XP_022291781.1	
XP_022291780.1	
XP_022291782.1	
XP_022294158.1	
XP_022294160.1	
XP_022294159.1	
XP_022295385.1	
XP_022291028.1	
XP_022291502.1	
XP_022291504.1	
XP_022291505.1	
XP_022291503.1	
XP_022291940.1	
XP_022291939.1	
XP_022291941.1	
XP_022295548.1	
XP_022294461.1	
XP_022295117.1	
XP_022295116.1	
XP_022295118.1	
XP_022295114.1	
XP_022295115.1	
XP_022290951.1	
XP_022292869.1	
XP_022295162.1	
XP_022294546.1	
XP_022294547.1	
XP_022294548.1	
XP_022294551.1	
XP_022294550.1	
XP_022294545.1	
XP_022291962.1	
XP_022291960.1	
XP_022291959.1	
XP_022291961.1	
XP_022293355.1	
XP_022293356.1	GO:0003674
XP_022293357.1	GO:0003674
XP_022294063.1	
XP_022294062.1	
XP_022294064.1	
XP_022290996.1	GO:0043167
XP_022290997.1	GO:0043167
XP_022290998.1	GO:0043167
XP_022292121.1	
XP_022292118.1	GO:0007165
XP_022292119.1	
XP_022292120.1	
XP_022292116.1	GO:0003674
XP_022292117.1	GO:0003674
XP_022293675.1	GO:0005634,GO:0051276
XP_022293919.1	
XP_022293920.1	
XP_022295182.1	GO:0005575,GO:0016757
XP_022291734.1	
XP_022291733.1	
XP_022292870.1	
XP_022295660.1	
XP_022291541.1	GO:0043167
XP_022291542.1	GO:0043167
XP_022291543.1	GO:0043167
XP_022292785.1	
XP_022292784.1	
XP_022292783.1	
XP_022292782.1	
XP_022292786.1	
XP_022292780.1	GO:0003674
XP_022292781.1	GO:0003674
XP_022291445.1	
XP_022291444.1	
XP_022292871.1	GO:0003674,GO:0006259
XP_022292878.1	
XP_022291092.1	
XP_022291093.1	
XP_022290718.1	GO:0003674
XP_022290717.1	GO:0003674
XP_022290719.1	GO:0003674
XP_022290716.1	GO:0043167
XP_022291390.1	GO:0043167
XP_022291232.1	
XP_022292879.1	GO:0003674
XP_022292880.1	GO:0005575,GO:0016757
XP_022292881.1	GO:0003700,GO:0005622,GO:0009058,GO:0032991,GO:0034641,GO:0043167
XP_022294529.1	
XP_022291057.1	
XP_022291963.1	GO:0043167
XP_022295602.1	
XP_022295605.1	
XP_022295601.1	
XP_022295604.1	
XP_022295600.1	
XP_022291950.1	
XP_022291949.1	
XP_022291951.1	
XP_022291952.1	
XP_022291948.1	
XP_022291947.1	
XP_022291946.1	
XP_022291944.1	GO:0003674
XP_022291945.1	GO:0003674
XP_022291953.1	
XP_022294695.1	
XP_022291676.1	GO:0003674
XP_022291681.1	
XP_022291677.1	
XP_022291678.1	
XP_022291679.1	
XP_022291877.1	
XP_022291875.1	
XP_022294451.1	
XP_022294450.1	
XP_022294452.1	
XP_022294453.1	
XP_022294454.1	
XP_022295622.1	
XP_022290785.1	
XP_022290787.1	
XP_022292883.1	
XP_022295719.1	GO:0003674
XP_022295721.1	GO:0003674
XP_022295720.1	GO:0003674
XP_022295718.1	GO:0003674
XP_022295722.1	GO:0003674
XP_022294243.1	
XP_022294242.1	
XP_022294241.1	
XP_022294193.1	GO:0003674
XP_022294192.1	GO:0003674
XP_022291732.1	GO:0043167
XP_022291731.1	GO:0043167
XP_022294162.1	
XP_022294163.1	
XP_022294346.1	GO:0003674
XP_022293257.1	
XP_022293259.1	
XP_022293260.1	
XP_022293261.1	
XP_022293258.1	
XP_022295689.1	GO:0016746
XP_022295691.1	GO:0003735,GO:0005840,GO:0006412,GO:0042254
XP_022295690.1	GO:0003735,GO:0005840,GO:0006412,GO:0042254
XP_022292884.1	
XP_022292517.1	GO:0003674,GO:0005634,GO:0006397,GO:0032991
XP_022292518.1	GO:0005856,GO:0007010,GO:0008092
XP_022292520.1	GO:0005856,GO:0007010,GO:0008092
XP_022292521.1	GO:0005856,GO:0007010,GO:0008092
XP_022295680.1	GO:0003674
XP_022292885.1	GO:0003674
XP_022295191.1	GO:0003674
XP_022290908.1	GO:0003674
XP_022290909.1	GO:0003674
XP_022295243.1	GO:0005856,GO:0007010
XP_022292886.1	
XP_022290975.1	GO:0003674
XP_022290981.1	GO:0003674
XP_022290977.1	GO:0003674
XP_022290983.1	GO:0003674
XP_022290974.1	GO:0003674
XP_022290984.1	GO:0003674
XP_022290986.1	GO:0003674
XP_022290982.1	GO:0003674
XP_022290976.1	GO:0003674
XP_022290979.1	GO:0003674
XP_022290980.1	GO:0003674
XP_022290985.1	GO:0003674
XP_022295410.1	GO:0043167
XP_022292887.1	
XP_022291626.1	
XP_022293589.1	GO:0006464,GO:0016301,GO:0043167
XP_022291547.1	
XP_022291548.1	
XP_022291546.1	
XP_022292888.1	
XP_022294339.1	GO:0003674
XP_022293365.1	GO:0006464,GO:0016301,GO:0043167
XP_022293364.1	
XP_022295591.1	GO:0003674
XP_022295592.1	GO:0003674,GO:0005575,GO:0007165
XP_022295593.1	GO:0003674,GO:0005575,GO:0007165
XP_022295155.1	GO:0003674,GO:0005575,GO:0007165
XP_022292890.1	GO:0003674,GO:0005575,GO:0007165
XP_022292892.1	
XP_022290906.1	
XP_022292911.1	
XP_022292912.1	
XP_022291519.1	
XP_022293122.1	GO:0043167
XP_022293121.1	GO:0043167
XP_022293123.1	GO:0043167
XP_022293124.1	GO:0043167
XP_022294409.1	
XP_022294410.1	
XP_022295585.1	GO:0005575,GO:0055085
XP_022295692.1	GO:0003674,GO:0016192,GO:0061024,GO:0065003
XP_022292913.1	
XP_022292914.1	
XP_022292915.1	
XP_022290832.1	GO:0003674
XP_022294601.1	
XP_022294597.1	
XP_022294598.1	
XP_022294600.1	
XP_022292917.1	
XP_022295349.1	
XP_022295348.1	
XP_022290788.1	
XP_022293909.1	
XP_022293910.1	
XP_022293914.1	GO:0043167
XP_022293911.1	
XP_022293913.1	GO:0003674
XP_022290782.1	
XP_022290783.1	
XP_022290784.1	
XP_022290912.1	GO:0003674
XP_022294259.1	
XP_022294262.1	
XP_022294255.1	
XP_022294260.1	
XP_022294258.1	
XP_022294256.1	
XP_022294257.1	
XP_022294263.1	
XP_022294254.1	
XP_022294253.1	
XP_022295194.1	
XP_022293958.1	GO:0003674
XP_022293955.1	
XP_022293959.1	
XP_022293956.1	
XP_022293957.1	
XP_022292918.1	
XP_022291749.1	
XP_022292919.1	GO:0043167
XP_022291697.1	
XP_022290907.1	
XP_022295367.1	
XP_022290819.1	
XP_022290818.1	
XP_022292734.1	
XP_022292735.1	
XP_022292736.1	
XP_022292733.1	
XP_022292739.1	
XP_022292737.1	
XP_022292938.1	GO:0005886,GO:0007165,GO:0022857
XP_022291496.1	
XP_022291495.1	
XP_022292939.1	
XP_022294639.1	
XP_022294640.1	
XP_022291553.1	
XP_022293924.1	GO:0003674
XP_022294515.1	
XP_022291491.1	
XP_022291493.1	
XP_022291490.1	
XP_022291999.1	
XP_022292000.1	
XP_022291998.1	
XP_022291995.1	
XP_022291997.1	
XP_022291466.1	
XP_022291030.1	
XP_022291031.1	
XP_022295668.1	
XP_022295669.1	
XP_022295667.1	
XP_022295157.1	GO:0003674,GO:0005575,GO:0007165,GO:0007267
XP_022294167.1	
XP_022293960.1	GO:0003674
XP_022293521.1	GO:0003674
XP_022291620.1	
XP_022294557.1	
XP_022294429.1	
XP_022293551.1	
XP_022293550.1	
XP_022293549.1	
XP_022292940.1	
XP_022291700.1	
XP_022291701.1	
XP_022292941.1	
XP_022292507.1	
XP_022292508.1	
XP_022292503.1	GO:0006629
XP_022292502.1	GO:0006629
XP_022292504.1	GO:0006629
XP_022292506.1	GO:0006629
XP_022292505.1	GO:0006629
XP_022292942.1	
XP_022294223.1	GO:0005634,GO:0009058,GO:0032991,GO:0034641
XP_022294225.1	GO:0005634,GO:0009058,GO:0032991,GO:0034641
XP_022294224.1	GO:0005634,GO:0009058,GO:0032991,GO:0034641
XP_022294226.1	GO:0005634,GO:0009058,GO:0032991,GO:0034641
XP_022294227.1	GO:0005634,GO:0009058,GO:0032991,GO:0034641
XP_022294228.1	GO:0005634,GO:0009058,GO:0032991,GO:0034641
XP_022291189.1	GO:0003674,GO:0005575,GO:0007165
XP_022294315.1	GO:0005739,GO:0032991
XP_022292237.1	
XP_022292238.1	
XP_022292240.1	
XP_022292241.1	
XP_022292239.1	
XP_022292242.1	
XP_022291612.1	
XP_022291614.1	
XP_022294554.1	
XP_022292943.1	GO:0003677,GO:0006259,GO:0032196
XP_022291807.1	GO:0043167
XP_022291053.1	GO:0043167
XP_022292944.1	
XP_022291909.1	
XP_022292945.1	
XP_022291746.1	GO:0043167
XP_022291160.1	
XP_022292115.1	
XP_022292114.1	
XP_022292108.1	
XP_022292110.1	
XP_022292113.1	
XP_022292112.1	
XP_022292109.1	
XP_022292107.1	
XP_022293976.1	GO:0043167
XP_022290767.1	GO:0043167
XP_022291282.1	
XP_022291276.1	
XP_022291278.1	
XP_022291279.1	
XP_022291280.1	
XP_022291281.1	
XP_022293473.1	GO:0005622,GO:0009790,GO:0032991
XP_022293476.1	GO:0005622,GO:0009790,GO:0032991
XP_022293477.1	GO:0005622,GO:0009790,GO:0032991
XP_022293474.1	GO:0005622,GO:0009790,GO:0032991
XP_022293475.1	GO:0005622,GO:0009790,GO:0032991
XP_022291374.1	
XP_022294656.1	
XP_022292297.1	
XP_022293815.1	
XP_022292951.1	GO:0043167
XP_022293479.1	
XP_022293478.1	
XP_022293147.1	
XP_022293146.1	
XP_022293148.1	
XP_022293867.1	GO:0003674,GO:0005635,GO:0032991
XP_022291570.1	GO:0003674,GO:0005622,GO:0009058,GO:0032991,GO:0034641
XP_022295198.1	
XP_022293891.1	GO:0005575,GO:0022857
XP_022291625.1	
XP_022291624.1	
XP_022291623.1	
XP_022291622.1	
XP_022290791.1	
XP_022290792.1	
XP_022295435.1	
XP_022295434.1	
XP_022290710.1	
XP_022290711.1	GO:0003674
XP_022290712.1	GO:0003674
XP_022292953.1	
XP_022292606.1	
XP_022291777.1	
XP_022295120.1	
XP_022295119.1	
XP_022290765.1	
XP_022291300.1	
XP_022291301.1	
XP_022291299.1	
XP_022294076.1	
XP_022294075.1	
XP_022290820.1	
XP_022290821.1	
XP_022290817.1	
XP_022295490.1	
XP_022295488.1	
XP_022295489.1	
XP_022295487.1	
XP_022294172.1	GO:0003674,GO:0005575,GO:0007165
XP_022294171.1	GO:0003674,GO:0005575,GO:0007165
XP_022294173.1	GO:0003674,GO:0005575,GO:0007165
XP_022291560.1	
XP_022291559.1	
XP_022294752.1	GO:0016491,GO:0043167
XP_022294494.1	GO:0003674
XP_022294102.1	
XP_022290744.1	GO:0003674
XP_022290745.1	GO:0003674
XP_022294304.1	GO:0003674,GO:0007165
XP_022293300.1	
XP_022293299.1	
XP_022294693.1	GO:0003674
XP_022294690.1	GO:0003674
XP_022294694.1	GO:0003674
XP_022294691.1	GO:0003674
XP_022294692.1	GO:0003674
XP_022294066.1	
XP_022294065.1	
XP_022294753.1	GO:0008168
XP_022290798.1	GO:0003674
XP_022290801.1	
XP_022294715.1	
XP_022290999.1	
XP_022295471.1	GO:0005739,GO:0055085
XP_022292498.1	
XP_022292500.1	
XP_022292501.1	
XP_022294427.1	GO:0043167
XP_022295388.1	
XP_022295541.1	
XP_022294233.1	
XP_022293948.1	
XP_022293951.1	
XP_022293949.1	
XP_022291606.1	GO:0005739,GO:0055085
XP_022291096.1	
XP_022291102.1	
XP_022291095.1	
XP_022291098.1	
XP_022291097.1	
XP_022291100.1	
XP_022291099.1	
XP_022291101.1	
XP_022293791.1	GO:0003674
XP_022295571.1	
XP_022291297.1	
XP_022293579.1	
XP_022293580.1	
XP_022293582.1	
XP_022293587.1	
XP_022293586.1	
XP_022293583.1	
XP_022293585.1	
XP_022293581.1	
XP_022291515.1	
XP_022291512.1	GO:0008233
XP_022291513.1	GO:0008233
XP_022291511.1	GO:0008233
XP_022292435.1	
XP_022292436.1	
XP_022292431.1	
XP_022292433.1	
XP_022292430.1	
XP_022292434.1	
XP_022292432.1	
XP_022291730.1	GO:0003674,GO:0007165
XP_022293082.1	GO:0003674
XP_022293081.1	GO:0003674
XP_022293083.1	GO:0003674
XP_022293084.1	GO:0003674
XP_022290962.1	
XP_022294754.1	
XP_022291695.1	
XP_022294755.1	
XP_022294756.1	
XP_022291668.1	GO:0009058,GO:0034641,GO:0043167
XP_022291360.1	GO:0003674
XP_022290944.1	
XP_022290941.1	GO:0005575,GO:0022857
XP_022290943.1	GO:0005575,GO:0022857
XP_022290942.1	GO:0005575,GO:0022857
XP_022291039.1	
XP_022295662.1	
XP_022295661.1	
XP_022294757.1	
XP_022294213.1	
XP_022294210.1	
XP_022294211.1	
XP_022294212.1	
XP_022294608.1	
XP_022294606.1	GO:0002376,GO:0003677,GO:0005739,GO:0006259,GO:0006950
XP_022294607.1	GO:0002376,GO:0003677,GO:0005739,GO:0006259,GO:0006950
XP_022291615.1	
XP_022295505.1	GO:0003674
XP_022295503.1	GO:0003674
XP_022295499.1	GO:0003674
XP_022295507.1	GO:0003674
XP_022295508.1	
XP_022295502.1	GO:0003674
XP_022295501.1	GO:0003674
XP_022295500.1	GO:0003674
XP_022295506.1	GO:0003674
XP_022294351.1	
XP_022294758.1	
XP_022295496.1	
XP_022295400.1	
XP_022295399.1	
XP_022294760.1	
XP_022291900.1	
XP_022295642.1	
XP_022295641.1	
XP_022294761.1	GO:0003674
XP_022294762.1	
XP_022291890.1	GO:0003674
XP_022290881.1	GO:0003674
XP_022290880.1	GO:0003674
XP_022295446.1	GO:0003674
XP_022294763.1	GO:0003674
XP_022293601.1	GO:0005975,GO:0016757
XP_022293603.1	
XP_022293602.1	GO:0003700,GO:0005622,GO:0009058,GO:0032991,GO:0034641,GO:0043167
XP_022294300.1	GO:0003677,GO:0006259
XP_022294764.1	GO:0003674
XP_022291165.1	
XP_022290741.1	
XP_022295137.1	
XP_022294766.1	GO:0003674
XP_022294767.1	
XP_022294469.1	
XP_022290808.1	
XP_022290715.1	
XP_022290714.1	
XP_022292768.1	
XP_022292771.1	
XP_022294768.1	GO:0003677
XP_022292766.1	
XP_022292765.1	
XP_022292767.1	
XP_022292770.1	
XP_022292769.1	
XP_022294282.1	
XP_022294281.1	
XP_022295566.1	GO:0043167
XP_022295565.1	GO:0003674
XP_022295569.1	GO:0003674,GO:0006464
XP_022295570.1	GO:0003674,GO:0006464
XP_022291509.1	GO:0003674,GO:0006464
XP_022294769.1	
XP_022291066.1	
XP_022291067.1	
XP_022291064.1	
XP_022291065.1	
XP_022291063.1	GO:0002376,GO:0003677,GO:0005739,GO:0006259,GO:0006950
XP_022292658.1	
XP_022292659.1	
XP_022292660.1	
XP_022292661.1	
XP_022292654.1	
XP_022292655.1	
XP_022292657.1	
XP_022292656.1	
XP_022294770.1	
XP_022292339.1	GO:0003674
XP_022292340.1	GO:0003674
XP_022295359.1	GO:0003674
XP_022295360.1	GO:0003674
XP_022295365.1	GO:0003674
XP_022295361.1	GO:0003674
XP_022295362.1	GO:0003674
XP_022295358.1	GO:0003674
XP_022295363.1	GO:0003674
XP_022295366.1	GO:0003674
XP_022291544.1	GO:0003674
XP_022291017.1	
XP_022291019.1	
XP_022291018.1	
XP_022293031.1	
XP_022293028.1	
XP_022293027.1	
XP_022293024.1	
XP_022293023.1	
XP_022293026.1	
XP_022293032.1	
XP_022293030.1	
XP_022293025.1	
XP_022294771.1	
XP_022293162.1	
XP_022293152.1	
XP_022293151.1	GO:0008233
XP_022294773.1	
XP_022293154.1	
XP_022293155.1	
XP_022293159.1	
XP_022293156.1	
XP_022293161.1	
XP_022293157.1	
XP_022293158.1	
XP_022293160.1	
XP_022292845.1	GO:0003674,GO:0007165
XP_022292839.1	GO:0003674
XP_022292838.1	GO:0003674
XP_022292840.1	GO:0003674
XP_022292841.1	GO:0003674
XP_022292842.1	GO:0003674
XP_022292844.1	GO:0003674
XP_022291021.1	
XP_022292179.1	
XP_022294774.1	
XP_022291016.1	
XP_022291015.1	
XP_022294775.1	GO:0003674
XP_022291510.1	
XP_022291741.1	
XP_022294776.1	
XP_022294777.1	
XP_022291849.1	GO:0005575,GO:0022857
XP_022291850.1	GO:0005575,GO:0022857
XP_022294562.1	
XP_022294778.1	
XP_022291608.1	
XP_022294779.1	
XP_022294264.1	
XP_022294781.1	
XP_022290995.1	
XP_022292004.1	GO:0003674
XP_022291747.1	
XP_022293967.1	GO:0003674
XP_022293968.1	GO:0003674
XP_022291736.1	
XP_022291738.1	
XP_022291737.1	
XP_022294782.1	GO:0043167
XP_022295195.1	GO:0003674
XP_022291344.1	
XP_022291343.1	
XP_022294783.1	
XP_022294583.1	
XP_022294582.1	
XP_022294581.1	
XP_022294784.1	GO:0003674
XP_022295688.1	
XP_022294785.1	
XP_022294132.1	
XP_022291698.1	
XP_022293321.1	GO:0016746
XP_022293319.1	GO:0016746
XP_022293320.1	GO:0016746
XP_022295702.1	GO:0005198,GO:0005794,GO:0016192,GO:0031410,GO:0032991
XP_022295703.1	GO:0005198,GO:0005794,GO:0016192,GO:0031410,GO:0032991
XP_022293767.1	
XP_022293769.1	
XP_022293768.1	
XP_022293519.1	GO:0005886,GO:0007155,GO:0043167
XP_022293518.1	GO:0005886,GO:0007155,GO:0043167
XP_022290886.1	GO:0043167
XP_022290883.1	GO:0043167
XP_022290882.1	GO:0043167
XP_022290885.1	GO:0043167
XP_022292741.1	GO:0003677,GO:0005634,GO:0006464,GO:0009058,GO:0016491,GO:0034641,GO:0043167,GO:0051276
XP_022292743.1	GO:0003677,GO:0005634,GO:0006464,GO:0009058,GO:0016491,GO:0034641,GO:0043167,GO:0051276
XP_022292744.1	GO:0003677,GO:0005634,GO:0006464,GO:0009058,GO:0016491,GO:0034641,GO:0043167,GO:0051276
XP_022292745.1	GO:0003677,GO:0005634,GO:0006464,GO:0009058,GO:0016491,GO:0034641,GO:0043167,GO:0051276
XP_022292746.1	
XP_022294360.1	
XP_022294032.1	GO:0003674
XP_022290772.1	
XP_022290774.1	
XP_022290773.1	
XP_022294345.1	GO:0003674
XP_022294341.1	
XP_022294342.1	
XP_022290803.1	GO:0003674
XP_022290802.1	GO:0003674
XP_022295459.1	GO:0003674
XP_022291114.1	GO:0003674,GO:0016192,GO:0061024,GO:0065003
XP_022295411.1	GO:0005575,GO:0055085
XP_022292970.1	
XP_022292969.1	
XP_022292971.1	GO:0043167
XP_022292973.1	GO:0043167
XP_022292972.1	GO:0043167
XP_022292974.1	GO:0043167
XP_022292976.1	GO:0043167
XP_022294161.1	
XP_022294787.1	
XP_022295542.1	
XP_022295543.1	
XP_022292229.1	
XP_022294788.1	
XP_022294789.1	
XP_022294792.1	GO:0003674,GO:0005575,GO:0007165
XP_022294248.1	GO:0003674,GO:0005575,GO:0007165
XP_022294246.1	GO:0003674,GO:0005575,GO:0007165
XP_022294245.1	GO:0003674,GO:0005575,GO:0007165
XP_022294247.1	GO:0003674,GO:0005575,GO:0007165
XP_022291080.1	GO:0003674
XP_022291082.1	GO:0003674
XP_022291079.1	GO:0003674
XP_022291078.1	GO:0003674
XP_022291077.1	GO:0003674
XP_022295547.1	
XP_022294794.1	GO:0006464,GO:0016301,GO:0043167
XP_022295127.1	GO:0006464,GO:0016301,GO:0043167
XP_022295128.1	GO:0006464,GO:0016301,GO:0043167
XP_022295126.1	GO:0006464,GO:0016301,GO:0043167
XP_022295125.1	GO:0006464,GO:0016301,GO:0043167
XP_022294795.1	
XP_022293935.1	GO:0043167
XP_022293936.1	GO:0043167
XP_022291825.1	
XP_022291822.1	
XP_022291823.1	
XP_022291824.1	
XP_022291826.1	
XP_022291828.1	
XP_022291827.1	
XP_022291830.1	
XP_022291831.1	
XP_022291835.1	GO:0005856,GO:0007010
XP_022291834.1	GO:0005856,GO:0007010
XP_022291836.1	GO:0003674
XP_022291840.1	
XP_022291837.1	GO:0003674
XP_022291832.1	
XP_022291839.1	GO:0003674
XP_022291833.1	GO:0005856,GO:0007010
XP_022290932.1	GO:0003674
XP_022290934.1	GO:0003674
XP_022290742.1	GO:0003674
XP_022292172.1	GO:0005856,GO:0007010,GO:0008092
XP_022292173.1	GO:0005856,GO:0007010,GO:0008092
XP_022292171.1	GO:0003674,GO:0005634,GO:0006397,GO:0032991
XP_022292168.1	
XP_022292169.1	
XP_022292170.1	
XP_022294712.1	
XP_022294797.1	
XP_022294798.1	GO:0003674,GO:0005575,GO:0007165
XP_022294111.1	
XP_022294800.1	GO:0003674,GO:0005575,GO:0007165
XP_022294801.1	GO:0003674,GO:0005575,GO:0007165
XP_022294369.1	
XP_022294368.1	
XP_022295160.1	GO:0003674,GO:0005575,GO:0007165
XP_022291239.1	GO:0003735,GO:0005840,GO:0006412,GO:0042254
XP_022291235.1	GO:0003674
XP_022291234.1	GO:0003674
XP_022291237.1	GO:0003674
XP_022291238.1	
XP_022291236.1	
XP_022293799.1	GO:0016746
XP_022294803.1	
XP_022290835.1	
XP_022291042.1	
XP_022293621.1	
XP_022293623.1	
XP_022293625.1	
XP_022293624.1	
XP_022293622.1	
XP_022295164.1	GO:0003674
XP_022295169.1	
XP_022295165.1	GO:0003674
XP_022295170.1	
XP_022295168.1	GO:0003674
XP_022295166.1	GO:0003674
XP_022295167.1	GO:0003674
XP_022294726.1	GO:0003674
XP_022291908.1	GO:0043167
XP_022294129.1	GO:0003674
XP_022294130.1	GO:0003674
XP_022294804.1	
XP_022295619.1	
XP_022295618.1	
XP_022294134.1	
XP_022294135.1	
XP_022294528.1	
XP_022294523.1	
XP_022294525.1	
XP_022294524.1	
XP_022294526.1	
XP_022294806.1	
XP_022294807.1	
XP_022294808.1	
XP_022294724.1	
XP_022295617.1	
XP_022295613.1	
XP_022295614.1	
XP_022295615.1	
XP_022295616.1	
XP_022293445.1	
XP_022293446.1	
XP_022293444.1	
XP_022294809.1	GO:0005575,GO:0016757
XP_022294074.1	
XP_022291188.1	GO:0005634,GO:0051276
XP_022291446.1	GO:0003674
XP_022291447.1	GO:0003674
XP_022291173.1	
XP_022291172.1	
XP_022293863.1	GO:0007165
XP_022293645.1	
XP_022293646.1	
XP_022290770.1	GO:0043167
XP_022290771.1	GO:0043167
XP_022290768.1	GO:0043167
XP_022294318.1	
XP_022294317.1	
XP_022294320.1	
XP_022291539.1	GO:0003674
XP_022294115.1	
XP_022294035.1	
XP_022294544.1	
XP_022294543.1	
XP_022294810.1	
XP_022295578.1	
XP_022291003.1	
XP_022291002.1	
XP_022294811.1	
XP_022293673.1	
XP_022293674.1	
XP_022294040.1	
XP_022294815.1	
XP_022294108.1	
XP_022294107.1	
XP_022293466.1	GO:0003674
XP_022293464.1	GO:0043167
XP_022293465.1	GO:0043167
XP_022294602.1	
XP_022294816.1	GO:0008150
XP_022294417.1	
XP_022294418.1	
XP_022294419.1	
XP_022295343.1	
XP_022295698.1	
XP_022295493.1	
XP_022295492.1	
XP_022295495.1	
XP_022295494.1	
XP_022294357.1	
XP_022294358.1	
XP_022294356.1	
XP_022294303.1	
XP_022294302.1	
XP_022294301.1	
XP_022291154.1	
XP_022295206.1	
XP_022295202.1	
XP_022295203.1	
XP_022295201.1	
XP_022295205.1	
XP_022295204.1	
XP_022294817.1	
XP_022291674.1	
XP_022291675.1	
XP_022291062.1	
XP_022295589.1	
XP_022294818.1	
XP_022294819.1	GO:0008233
XP_022292329.1	
XP_022292330.1	
XP_022292327.1	
XP_022292324.1	
XP_022292326.1	
XP_022292328.1	
XP_022292325.1	
XP_022290948.1	
XP_022295531.1	
XP_022295530.1	
XP_022293305.1	GO:0043167
XP_022293303.1	GO:0043167
XP_022293306.1	GO:0043167
XP_022293301.1	
XP_022293302.1	
XP_022292030.1	GO:0009058,GO:0044281,GO:0051186
XP_022292029.1	GO:0009058,GO:0044281,GO:0051186
XP_022292028.1	GO:0009058,GO:0044281,GO:0051186
XP_022292026.1	
XP_022292038.1	
XP_022292039.1	
XP_022292034.1	
XP_022292035.1	
XP_022292037.1	
XP_022292033.1	
XP_022292036.1	
XP_022292032.1	GO:0030154,GO:0043167,GO:0048856
XP_022292031.1	GO:0030154,GO:0043167,GO:0048856
XP_022291954.1	
XP_022291956.1	
XP_022293572.1	
XP_022293569.1	
XP_022293570.1	
XP_022291076.1	GO:0003674,GO:0005575,GO:0007165,GO:0048646
XP_022291075.1	GO:0003674,GO:0005575,GO:0007165,GO:0048646
XP_022291074.1	GO:0003674,GO:0005575,GO:0007165,GO:0048646
XP_022290822.1	
XP_022294821.1	
XP_022290743.1	
XP_022291761.1	
XP_022291762.1	
XP_022292576.1	
XP_022292572.1	GO:0006259
XP_022292581.1	
XP_022291328.1	
XP_022292689.1	GO:0005634,GO:0008219
XP_022292580.1	
XP_022292690.1	
XP_022292577.1	
XP_022292578.1	
XP_022292574.1	
XP_022292579.1	
XP_022292692.1	
XP_022292575.1	GO:0043167
XP_022294822.1	
XP_022291886.1	GO:0003674,GO:0006464
XP_022294823.1	GO:0008150
XP_022295197.1	
XP_022295196.1	
XP_022293310.1	
XP_022293311.1	
XP_022293309.1	
XP_022293312.1	
XP_022293308.1	
XP_022293307.1	GO:0043167
XP_022293314.1	
XP_022293313.1	
XP_022295390.1	
XP_022295389.1	
XP_022295391.1	
XP_022293273.1	GO:0003677,GO:0006259
XP_022295113.1	
XP_022295111.1	
XP_022295112.1	
XP_022295110.1	
XP_022295108.1	
XP_022294825.1	
XP_022291137.1	
XP_022291136.1	
XP_022292531.1	GO:0003700,GO:0005622,GO:0009058,GO:0032991,GO:0034641,GO:0043167
XP_022292535.1	
XP_022294826.1	
XP_022292534.1	
XP_022292533.1	
XP_022294827.1	
XP_022292532.1	
XP_022293412.1	GO:0005576,GO:0030234
XP_022293907.1	GO:0003674
XP_022291735.1	
XP_022292081.1	GO:0003674,GO:0005575,GO:0016192
XP_022292080.1	GO:0003674,GO:0005575,GO:0016192
XP_022292079.1	GO:0003674,GO:0005575,GO:0016192
XP_022292078.1	GO:0003674,GO:0005575,GO:0016192
XP_022292082.1	
XP_022295707.1	
XP_022294142.1	GO:0003674
XP_022294141.1	GO:0003674
XP_022294037.1	GO:0043167
XP_022294574.1	GO:0043167
XP_022294575.1	GO:0043167
XP_022291073.1	
XP_022291071.1	GO:0043167
XP_022291072.1	GO:0043167
XP_022291070.1	GO:0043167
XP_022294012.1	GO:0003723,GO:0003735,GO:0005840,GO:0006412,GO:0042254
XP_022295485.1	GO:0003674
XP_022295486.1	GO:0003674
XP_022294446.1	GO:0005886,GO:0006810,GO:0032991
XP_022293190.1	GO:0005975,GO:0016798
XP_022293195.1	
XP_022293193.1	
XP_022293192.1	
XP_022293194.1	
XP_022293197.1	
XP_022293196.1	
XP_022293191.1	GO:0003674
XP_022293199.1	GO:0043167
XP_022293200.1	
XP_022294829.1	
XP_022294830.1	
XP_022294831.1	
XP_022294559.1	
XP_022295649.1	GO:0005654,GO:0006464,GO:0032991,GO:0051276
XP_022295646.1	GO:0005654,GO:0006464,GO:0032991,GO:0051276
XP_022295648.1	GO:0005654,GO:0006464,GO:0032991,GO:0051276
XP_022294833.1	
XP_022295140.1	GO:0003723
XP_022295139.1	GO:0003723
XP_022293138.1	GO:0005815,GO:0007010,GO:0043167
XP_022293136.1	GO:0005815,GO:0007010,GO:0043167
XP_022293135.1	GO:0005815,GO:0007010,GO:0043167
